attachment,material,angle_deg,sigma_cm_inv,R_percent
附件4,Si,15,1178.775,53.51346629
附件4,Si,15,1179.257,53.42571575
附件4,Si,15,1179.74,53.29395307
附件4,Si,15,1180.222,53.22893455
附件4,Si,15,1180.704,53.11356955
附件4,Si,15,1181.186,53.00394422
附件4,Si,15,1181.668,52.90079337
附件4,Si,15,1182.15,52.78149259
附件4,Si,15,1182.632,52.66328186
附件4,Si,15,1183.114,52.58062239
附件4,Si,15,1183.596,52.433664
附件4,Si,15,1184.079,52.35551634
附件4,Si,15,1184.561,52.2444863
附件4,Si,15,1185.043,52.13477196
附件4,Si,15,1185.525,52.02407381
附件4,Si,15,1186.007,51.90087172
附件4,Si,15,1186.489,51.77443092
附件4,Si,15,1186.971,51.67060425
附件4,Si,15,1187.453,51.55678534
附件4,Si,15,1187.936,51.43730928
附件4,Si,15,1188.418,51.31717051
附件4,Si,15,1188.9,51.19772741
附件4,Si,15,1189.382,51.07902649
附件4,Si,15,1189.864,50.95914007
附件4,Si,15,1190.346,50.83373336
附件4,Si,15,1190.828,50.73353327
附件4,Si,15,1191.31,50.59720406
附件4,Si,15,1191.792,50.50408236
附件4,Si,15,1192.275,50.33261364
附件4,Si,15,1192.757,50.22914407
附件4,Si,15,1193.239,50.11901048
附件4,Si,15,1193.721,49.99605642
附件4,Si,15,1194.203,49.84330858
附件4,Si,15,1194.685,49.71133889
附件4,Si,15,1195.167,49.59818388
附件4,Si,15,1195.649,49.4743462
附件4,Si,15,1196.131,49.33363683
附件4,Si,15,1196.614,49.21327749
附件4,Si,15,1197.096,49.09605431
附件4,Si,15,1197.578,48.96277166
附件4,Si,15,1198.06,48.82075866
附件4,Si,15,1198.542,48.69868791
附件4,Si,15,1199.024,48.57072794
附件4,Si,15,1199.506,48.43910742
附件4,Si,15,1199.988,48.30031739
附件4,Si,15,1200.47,48.18711788
附件4,Si,15,1200.953,48.0289341
附件4,Si,15,1201.435,47.9100617
附件4,Si,15,1201.917,47.75770214
附件4,Si,15,1202.399,47.63708496
附件4,Si,15,1202.881,47.49992301
附件4,Si,15,1203.363,47.32588465
附件4,Si,15,1203.845,47.20614855
附件4,Si,15,1204.327,47.06564925
附件4,Si,15,1204.81,46.92550559
附件4,Si,15,1205.292,46.78185588
附件4,Si,15,1205.774,46.64383054
附件4,Si,15,1206.256,46.51185828
附件4,Si,15,1206.738,46.35832384
附件4,Si,15,1207.22,46.21302367
附件4,Si,15,1207.702,46.07691363
附件4,Si,15,1208.184,45.93147184
附件4,Si,15,1208.667,45.79528088
附件4,Si,15,1209.149,45.66631371
附件4,Si,15,1209.631,45.50984877
附件4,Si,15,1210.113,45.35047446
附件4,Si,15,1210.595,45.20373946
附件4,Si,15,1211.077,45.05552865
附件4,Si,15,1211.559,44.91293451
附件4,Si,15,1212.041,44.76599033
附件4,Si,15,1212.523,44.6034212
附件4,Si,15,1213.006,44.45787319
附件4,Si,15,1213.488,44.30173945
附件4,Si,15,1213.97,44.15859708
附件4,Si,15,1214.452,43.98981952
附件4,Si,15,1214.934,43.84896474
附件4,Si,15,1215.416,43.70457559
附件4,Si,15,1215.898,43.52043683
附件4,Si,15,1216.38,43.37050939
附件4,Si,15,1216.863,43.21702346
附件4,Si,15,1217.345,43.03835512
附件4,Si,15,1217.827,42.87266113
附件4,Si,15,1218.309,42.72937659
附件4,Si,15,1218.791,42.5619156
附件4,Si,15,1219.273,42.37368809
附件4,Si,15,1219.755,42.21327427
附件4,Si,15,1220.237,42.05196451
附件4,Si,15,1220.719,41.89637701
附件4,Si,15,1221.202,41.71126159
附件4,Si,15,1221.684,41.54231683
附件4,Si,15,1222.166,41.40263582
附件4,Si,15,1222.648,41.22070266
附件4,Si,15,1223.13,41.07034595
附件4,Si,15,1223.612,40.88696445
附件4,Si,15,1224.094,40.72388071
附件4,Si,15,1224.576,40.56497126
附件4,Si,15,1225.058,40.39230242
附件4,Si,15,1225.541,40.21986442
附件4,Si,15,1226.023,40.05740261
附件4,Si,15,1226.505,39.87201398
附件4,Si,15,1226.987,39.70982964
附件4,Si,15,1227.469,39.52251347
附件4,Si,15,1227.951,39.34018014
附件4,Si,15,1228.433,39.17342221
附件4,Si,15,1228.915,39.0100117
附件4,Si,15,1229.397,38.81317935
附件4,Si,15,1229.88,38.65993796
附件4,Si,15,1230.362,38.48336171
附件4,Si,15,1230.844,38.30748475
附件4,Si,15,1231.326,38.13758371
附件4,Si,15,1231.808,37.95510802
附件4,Si,15,1232.29,37.79731894
附件4,Si,15,1232.772,37.63037897
附件4,Si,15,1233.254,37.44309985
附件4,Si,15,1233.737,37.25460895
附件4,Si,15,1234.219,37.09118465
附件4,Si,15,1234.701,36.89928395
附件4,Si,15,1235.183,36.73027766
附件4,Si,15,1235.665,36.54113558
附件4,Si,15,1236.147,36.38052622
附件4,Si,15,1236.629,36.18356587
附件4,Si,15,1237.111,36.0190757
附件4,Si,15,1237.594,35.82057949
附件4,Si,15,1238.076,35.62628332
附件4,Si,15,1238.558,35.46887962
附件4,Si,15,1239.04,35.281262
附件4,Si,15,1239.522,35.10427809
附件4,Si,15,1240.004,34.9326659
附件4,Si,15,1240.486,34.73288873
附件4,Si,15,1240.968,34.56932974
附件4,Si,15,1241.45,34.37083078
附件4,Si,15,1241.933,34.20145224
附件4,Si,15,1242.415,34.04116485
附件4,Si,15,1242.897,33.82157002
附件4,Si,15,1243.379,33.64722611
附件4,Si,15,1243.861,33.45162805
附件4,Si,15,1244.343,33.28149564
附件4,Si,15,1244.825,33.11263587
附件4,Si,15,1245.307,32.91393937
附件4,Si,15,1245.79,32.74189381
附件4,Si,15,1246.272,32.54067896
附件4,Si,15,1246.754,32.39801705
附件4,Si,15,1247.236,32.18661572
附件4,Si,15,1247.718,32.00561278
附件4,Si,15,1248.2,31.83574342
附件4,Si,15,1248.682,31.68461991
附件4,Si,15,1249.164,31.48914233
附件4,Si,15,1249.646,31.31241216
附件4,Si,15,1250.129,31.12188154
附件4,Si,15,1250.611,30.93996367
附件4,Si,15,1251.093,30.75615142
附件4,Si,15,1251.575,30.58147239
附件4,Si,15,1252.057,30.37954976
附件4,Si,15,1252.539,30.20087334
附件4,Si,15,1253.021,30.03860569
附件4,Si,15,1253.503,29.83474339
附件4,Si,15,1253.985,29.67880495
附件4,Si,15,1254.468,29.49177364
附件4,Si,15,1254.95,29.30796046
附件4,Si,15,1255.432,29.13869787
附件4,Si,15,1255.914,28.9752134
附件4,Si,15,1256.396,28.79367088
附件4,Si,15,1256.878,28.62189053
附件4,Si,15,1257.36,28.44896702
附件4,Si,15,1257.842,28.24667893
附件4,Si,15,1258.324,28.07737059
附件4,Si,15,1258.807,27.91213396
附件4,Si,15,1259.289,27.74004282
附件4,Si,15,1259.771,27.56246297
附件4,Si,15,1260.253,27.37244491
附件4,Si,15,1260.735,27.20420451
附件4,Si,15,1261.217,27.01356667
附件4,Si,15,1261.699,26.83126078
附件4,Si,15,1262.181,26.66713527
附件4,Si,15,1262.664,26.49378438
附件4,Si,15,1263.146,26.29959933
附件4,Si,15,1263.628,26.14444216
附件4,Si,15,1264.11,25.96517833
附件4,Si,15,1264.592,25.78480165
附件4,Si,15,1265.074,25.61968932
附件4,Si,15,1265.556,25.45511857
附件4,Si,15,1266.038,25.27933804
附件4,Si,15,1266.521,25.13500278
附件4,Si,15,1267.003,24.94166811
附件4,Si,15,1267.485,24.79392907
附件4,Si,15,1267.967,24.60380522
附件4,Si,15,1268.449,24.45838228
附件4,Si,15,1268.931,24.2876852
附件4,Si,15,1269.413,24.11803716
附件4,Si,15,1269.895,23.94447569
附件4,Si,15,1270.377,23.77912094
附件4,Si,15,1270.86,23.60658001
附件4,Si,15,1271.342,23.44627368
附件4,Si,15,1271.824,23.25493717
附件4,Si,15,1272.306,23.09538876
附件4,Si,15,1272.788,22.92752593
附件4,Si,15,1273.27,22.74231866
附件4,Si,15,1273.752,22.60925968
附件4,Si,15,1274.234,22.42189994
附件4,Si,15,1274.717,22.28610851
附件4,Si,15,1275.199,22.12302567
附件4,Si,15,1275.681,21.97147142
附件4,Si,15,1276.163,21.82113712
附件4,Si,15,1276.645,21.65312251
附件4,Si,15,1277.127,21.5244851
附件4,Si,15,1277.609,21.37727603
附件4,Si,15,1278.091,21.2089686
附件4,Si,15,1278.573,21.05656704
附件4,Si,15,1279.056,20.92613018
附件4,Si,15,1279.538,20.75825965
附件4,Si,15,1280.02,20.64147771
附件4,Si,15,1280.502,20.47855194
附件4,Si,15,1280.984,20.32451317
附件4,Si,15,1281.466,20.18345315
附件4,Si,15,1281.948,20.04614385
附件4,Si,15,1282.43,19.88996371
附件4,Si,15,1282.912,19.74140597
附件4,Si,15,1283.395,19.61285099
附件4,Si,15,1283.877,19.46550668
附件4,Si,15,1284.359,19.32622192
附件4,Si,15,1284.841,19.19650877
附件4,Si,15,1285.323,19.06365454
附件4,Si,15,1285.805,18.92822796
附件4,Si,15,1286.287,18.80120035
附件4,Si,15,1286.769,18.66236676
附件4,Si,15,1287.251,18.5258466
附件4,Si,15,1287.734,18.4057701
附件4,Si,15,1288.216,18.27747902
附件4,Si,15,1288.698,18.14239006
附件4,Si,15,1289.18,18.02565794
附件4,Si,15,1289.662,17.90356487
附件4,Si,15,1290.144,17.76422273
附件4,Si,15,1290.626,17.64063489
附件4,Si,15,1291.108,17.52733825
附件4,Si,15,1291.591,17.40880326
附件4,Si,15,1292.073,17.29051821
附件4,Si,15,1292.555,17.16008071
附件4,Si,15,1293.037,17.06210408
附件4,Si,15,1293.519,16.95619289
附件4,Si,15,1294.001,16.86757656
附件4,Si,15,1294.483,16.73737864
附件4,Si,15,1294.965,16.63329851
附件4,Si,15,1295.448,16.55430442
附件4,Si,15,1295.93,16.4391112
附件4,Si,15,1296.412,16.33389147
附件4,Si,15,1296.894,16.23814813
附件4,Si,15,1297.376,16.13171657
附件4,Si,15,1297.858,16.04409745
附件4,Si,15,1298.34,15.93799835
附件4,Si,15,1298.822,15.83033164
附件4,Si,15,1299.304,15.75095813
附件4,Si,15,1299.787,15.64127184
附件4,Si,15,1300.269,15.54750705
附件4,Si,15,1300.751,15.47168747
附件4,Si,15,1301.233,15.37246127
附件4,Si,15,1301.715,15.28315292
附件4,Si,15,1302.197,15.19996953
附件4,Si,15,1302.679,15.1235156
附件4,Si,15,1303.161,15.06096274
附件4,Si,15,1303.644,14.97311657
附件4,Si,15,1304.126,14.90405883
附件4,Si,15,1304.608,14.82718562
附件4,Si,15,1305.09,14.76886656
附件4,Si,15,1305.572,14.6854753
附件4,Si,15,1306.054,14.63241822
附件4,Si,15,1306.536,14.56685013
附件4,Si,15,1307.018,14.48719261
附件4,Si,15,1307.5,14.44210751
附件4,Si,15,1307.983,14.37652666
附件4,Si,15,1308.465,14.33870742
附件4,Si,15,1308.947,14.27078716
附件4,Si,15,1309.429,14.22283311
附件4,Si,15,1309.911,14.18969552
附件4,Si,15,1310.393,14.1134449
附件4,Si,15,1310.875,14.0748948
附件4,Si,15,1311.357,14.00266224
附件4,Si,15,1311.839,13.95645372
附件4,Si,15,1312.322,13.92512588
附件4,Si,15,1312.804,13.88168348
附件4,Si,15,1313.286,13.81453436
附件4,Si,15,1313.768,13.77134197
附件4,Si,15,1314.25,13.72992782
附件4,Si,15,1314.732,13.69452068
附件4,Si,15,1315.214,13.65525695
附件4,Si,15,1315.696,13.61526109
附件4,Si,15,1316.178,13.58510683
附件4,Si,15,1316.661,13.55627914
附件4,Si,15,1317.143,13.53878255
附件4,Si,15,1317.625,13.50066044
附件4,Si,15,1318.107,13.46768624
附件4,Si,15,1318.589,13.44162268
附件4,Si,15,1319.071,13.40571585
附件4,Si,15,1319.553,13.38044202
附件4,Si,15,1320.035,13.3544036
附件4,Si,15,1320.518,13.35220212
附件4,Si,15,1321.0,13.32617071
附件4,Si,15,1321.482,13.32059686
附件4,Si,15,1321.964,13.31353206
附件4,Si,15,1322.446,13.3239325
附件4,Si,15,1322.928,13.30390342
附件4,Si,15,1323.41,13.31403531
附件4,Si,15,1323.892,13.30618706
附件4,Si,15,1324.375,13.3013415
附件4,Si,15,1324.857,13.30386117
附件4,Si,15,1325.339,13.30317512
附件4,Si,15,1325.821,13.32029926
附件4,Si,15,1326.303,13.31258897
附件4,Si,15,1326.785,13.32681522
附件4,Si,15,1327.267,13.32030748
附件4,Si,15,1327.749,13.35522274
附件4,Si,15,1328.231,13.35963517
附件4,Si,15,1328.714,13.36238403
附件4,Si,15,1329.196,13.38959572
附件4,Si,15,1329.678,13.38297699
附件4,Si,15,1330.16,13.41439229
附件4,Si,15,1330.642,13.4586566
附件4,Si,15,1331.124,13.46123416
附件4,Si,15,1331.606,13.47894496
附件4,Si,15,1332.088,13.50553706
附件4,Si,15,1332.571,13.53900031
附件4,Si,15,1333.053,13.53453544
附件4,Si,15,1333.535,13.5832839
附件4,Si,15,1334.017,13.61562449
附件4,Si,15,1334.499,13.63297282
附件4,Si,15,1334.981,13.67032378
附件4,Si,15,1335.463,13.68508823
附件4,Si,15,1335.945,13.72898331
附件4,Si,15,1336.427,13.74367863
附件4,Si,15,1336.91,13.77803324
附件4,Si,15,1337.392,13.84415027
附件4,Si,15,1337.874,13.86300268
附件4,Si,15,1338.356,13.93123798
附件4,Si,15,1338.838,13.98208113
附件4,Si,15,1339.32,14.03513642
附件4,Si,15,1339.802,14.11783033
附件4,Si,15,1340.284,14.1751628
附件4,Si,15,1340.766,14.22240066
附件4,Si,15,1341.249,14.28010166
附件4,Si,15,1341.731,14.34723962
附件4,Si,15,1342.213,14.41847118
附件4,Si,15,1342.695,14.4481336
附件4,Si,15,1343.177,14.50841747
附件4,Si,15,1343.659,14.56669721
附件4,Si,15,1344.141,14.63145985
附件4,Si,15,1344.623,14.68645529
附件4,Si,15,1345.105,14.75657128
附件4,Si,15,1345.588,14.81516262
附件4,Si,15,1346.07,14.89364303
附件4,Si,15,1346.552,14.95206549
附件4,Si,15,1347.034,15.03329292
附件4,Si,15,1347.516,15.10992497
附件4,Si,15,1347.998,15.18940561
附件4,Si,15,1348.48,15.26417015
附件4,Si,15,1348.962,15.33505735
附件4,Si,15,1349.445,15.42553552
附件4,Si,15,1349.927,15.49775873
附件4,Si,15,1350.409,15.5757752
附件4,Si,15,1350.891,15.64331972
附件4,Si,15,1351.373,15.7089166
附件4,Si,15,1351.855,15.79388966
附件4,Si,15,1352.337,15.87479013
附件4,Si,15,1352.819,15.9695695
附件4,Si,15,1353.302,16.0510972
附件4,Si,15,1353.784,16.12377395
附件4,Si,15,1354.266,16.21805811
附件4,Si,15,1354.748,16.30062971
附件4,Si,15,1355.23,16.41584989
附件4,Si,15,1355.712,16.49342413
附件4,Si,15,1356.194,16.56949932
附件4,Si,15,1356.676,16.66384438
附件4,Si,15,1357.158,16.74622048
附件4,Si,15,1357.641,16.85857518
附件4,Si,15,1358.123,16.92681515
附件4,Si,15,1358.605,17.00918385
附件4,Si,15,1359.087,17.12133946
附件4,Si,15,1359.569,17.21441291
附件4,Si,15,1360.051,17.29477834
附件4,Si,15,1360.533,17.37407935
附件4,Si,15,1361.015,17.46351274
附件4,Si,15,1361.498,17.62839898
附件4,Si,15,1361.98,17.7133167
附件4,Si,15,1362.462,17.84975921
附件4,Si,15,1362.944,17.97992829
附件4,Si,15,1363.426,18.11973833
附件4,Si,15,1363.908,18.23983368
附件4,Si,15,1364.39,18.32019848
附件4,Si,15,1364.872,18.44380017
附件4,Si,15,1365.354,18.54974855
附件4,Si,15,1365.837,18.64240941
附件4,Si,15,1366.319,18.72401452
附件4,Si,15,1366.801,18.82781285
附件4,Si,15,1367.283,18.93641537
附件4,Si,15,1367.765,19.03554304
附件4,Si,15,1368.247,19.15458305
附件4,Si,15,1368.729,19.24171105
附件4,Si,15,1369.211,19.35532371
附件4,Si,15,1369.693,19.46401352
附件4,Si,15,1370.176,19.58173246
附件4,Si,15,1370.658,19.67505712
附件4,Si,15,1371.14,19.7927831
附件4,Si,15,1371.622,19.90017215
附件4,Si,15,1372.104,20.00886675
附件4,Si,15,1372.586,20.12460556
附件4,Si,15,1373.068,20.25078589
附件4,Si,15,1373.55,20.38741536
附件4,Si,15,1374.032,20.52078125
附件4,Si,15,1374.515,20.67200648
附件4,Si,15,1374.997,20.79162347
附件4,Si,15,1375.479,20.92087227
附件4,Si,15,1375.961,21.04875395
附件4,Si,15,1376.443,21.1655619
附件4,Si,15,1376.925,21.28189214
附件4,Si,15,1377.407,21.40883054
附件4,Si,15,1377.889,21.51920419
附件4,Si,15,1378.372,21.6491139
附件4,Si,15,1378.854,21.7472438
附件4,Si,15,1379.336,21.83377262
附件4,Si,15,1379.818,21.97657151
附件4,Si,15,1380.3,22.10044029
附件4,Si,15,1380.782,22.20428551
附件4,Si,15,1381.264,22.31052743
附件4,Si,15,1381.746,22.41248636
附件4,Si,15,1382.229,22.53002947
附件4,Si,15,1382.711,22.65585118
附件4,Si,15,1383.193,22.75393025
附件4,Si,15,1383.675,22.87110029
附件4,Si,15,1384.157,22.94912023
附件4,Si,15,1384.639,23.060262
附件4,Si,15,1385.121,23.18846267
附件4,Si,15,1385.603,23.32559925
附件4,Si,15,1386.085,23.45781371
附件4,Si,15,1386.568,23.59761454
附件4,Si,15,1387.05,23.76254507
附件4,Si,15,1387.532,23.90067622
附件4,Si,15,1388.014,24.056632
附件4,Si,15,1388.496,24.16072196
附件4,Si,15,1388.978,24.30121074
附件4,Si,15,1389.46,24.39806205
附件4,Si,15,1389.942,24.51936804
附件4,Si,15,1390.425,24.61043492
附件4,Si,15,1390.907,24.7137179
附件4,Si,15,1391.389,24.82110702
附件4,Si,15,1391.871,24.91828785
附件4,Si,15,1392.353,25.00140492
附件4,Si,15,1392.835,25.11618398
附件4,Si,15,1393.317,25.2334452
附件4,Si,15,1393.799,25.34806495
附件4,Si,15,1394.281,25.49173964
附件4,Si,15,1394.764,25.63050814
附件4,Si,15,1395.246,25.80618649
附件4,Si,15,1395.728,25.93455988
附件4,Si,15,1396.21,26.06333877
附件4,Si,15,1396.692,26.22860219
附件4,Si,15,1397.174,26.32902381
附件4,Si,15,1397.656,26.46341207
附件4,Si,15,1398.138,26.60688052
附件4,Si,15,1398.62,26.745892
附件4,Si,15,1399.103,26.86173921
附件4,Si,15,1399.585,26.98695162
附件4,Si,15,1400.067,27.08614537
附件4,Si,15,1400.549,27.20615412
附件4,Si,15,1401.031,27.31934522
附件4,Si,15,1401.513,27.41113357
附件4,Si,15,1401.995,27.50330155
附件4,Si,15,1402.477,27.61657277
附件4,Si,15,1402.959,27.73955788
附件4,Si,15,1403.442,27.82636003
附件4,Si,15,1403.924,27.95942696
附件4,Si,15,1404.406,28.07629303
附件4,Si,15,1404.888,28.21498895
附件4,Si,15,1405.37,28.33899372
附件4,Si,15,1405.852,28.46718828
附件4,Si,15,1406.334,28.57520396
附件4,Si,15,1406.816,28.68927895
附件4,Si,15,1407.299,28.80273592
附件4,Si,15,1407.781,28.91010073
附件4,Si,15,1408.263,29.03019023
附件4,Si,15,1408.745,29.15710966
附件4,Si,15,1409.227,29.25151438
附件4,Si,15,1409.709,29.35618818
附件4,Si,15,1410.191,29.47033806
附件4,Si,15,1410.673,29.58320238
附件4,Si,15,1411.156,29.69422573
附件4,Si,15,1411.638,29.82365798
附件4,Si,15,1412.12,29.90083872
附件4,Si,15,1412.602,30.00652607
附件4,Si,15,1413.084,30.12140589
附件4,Si,15,1413.566,30.22379621
附件4,Si,15,1414.048,30.32287264
附件4,Si,15,1414.53,30.4219964
附件4,Si,15,1415.012,30.48396754
附件4,Si,15,1415.495,30.59133458
附件4,Si,15,1415.977,30.69317914
附件4,Si,15,1416.459,30.80021755
附件4,Si,15,1416.941,30.9128001
附件4,Si,15,1417.423,31.0329809
附件4,Si,15,1417.905,31.1665826
附件4,Si,15,1418.387,31.32518561
附件4,Si,15,1418.869,31.47361101
附件4,Si,15,1419.352,31.61884018
附件4,Si,15,1419.834,31.74724823
附件4,Si,15,1420.316,31.88646926
附件4,Si,15,1420.798,31.99693003
附件4,Si,15,1421.28,32.08671125
附件4,Si,15,1421.762,32.18248854
附件4,Si,15,1422.244,32.23415874
附件4,Si,15,1422.726,32.34373626
附件4,Si,15,1423.208,32.46013835
附件4,Si,15,1423.69,32.53454811
附件4,Si,15,1424.173,32.6346348
附件4,Si,15,1424.655,32.72773691
附件4,Si,15,1425.137,32.84091173
附件4,Si,15,1425.619,32.93195215
附件4,Si,15,1426.101,33.03797147
附件4,Si,15,1426.583,33.11528137
附件4,Si,15,1427.065,33.199502
附件4,Si,15,1427.547,33.29474305
附件4,Si,15,1428.03,33.39993689
附件4,Si,15,1428.512,33.49286784
附件4,Si,15,1428.994,33.60131807
附件4,Si,15,1429.476,33.71901701
附件4,Si,15,1429.958,33.82580026
附件4,Si,15,1430.44,33.92345413
附件4,Si,15,1430.922,34.03391521
附件4,Si,15,1431.404,34.11691671
附件4,Si,15,1431.886,34.22608212
附件4,Si,15,1432.369,34.30075209
附件4,Si,15,1432.851,34.3952347
附件4,Si,15,1433.333,34.46783318
附件4,Si,15,1433.815,34.54317845
附件4,Si,15,1434.297,34.63649598
附件4,Si,15,1434.779,34.74273499
附件4,Si,15,1435.261,34.83308182
附件4,Si,15,1435.743,34.95347922
附件4,Si,15,1436.226,35.06787871
附件4,Si,15,1436.708,35.18546733
附件4,Si,15,1437.19,35.30070388
附件4,Si,15,1437.672,35.42079715
附件4,Si,15,1438.154,35.50589685
附件4,Si,15,1438.636,35.59571257
附件4,Si,15,1439.118,35.66276795
附件4,Si,15,1439.6,35.75792911
附件4,Si,15,1440.083,35.8095922
附件4,Si,15,1440.565,35.89125017
附件4,Si,15,1441.047,35.95033844
附件4,Si,15,1441.529,36.03923704
附件4,Si,15,1442.011,36.09968458
附件4,Si,15,1442.493,36.18478747
附件4,Si,15,1442.975,36.26797155
附件4,Si,15,1443.457,36.36331876
附件4,Si,15,1443.939,36.42384751
附件4,Si,15,1444.422,36.50920347
附件4,Si,15,1444.904,36.57779617
附件4,Si,15,1445.386,36.67005478
附件4,Si,15,1445.868,36.74197931
附件4,Si,15,1446.35,36.83299851
附件4,Si,15,1446.832,36.92037796
附件4,Si,15,1447.314,37.00373786
附件4,Si,15,1447.796,37.1165113
附件4,Si,15,1448.279,37.17663966
附件4,Si,15,1448.76,37.26256782
附件4,Si,15,1449.243,37.34048177
附件4,Si,15,1449.725,37.43629372
附件4,Si,15,1450.207,37.50825701
附件4,Si,15,1450.689,37.59086205
附件4,Si,15,1451.171,37.65786693
附件4,Si,15,1451.653,37.72327893
附件4,Si,15,1452.135,37.80602087
附件4,Si,15,1452.617,37.85066271
附件4,Si,15,1453.1,37.91782475
附件4,Si,15,1453.582,38.01308777
附件4,Si,15,1454.064,38.06613942
附件4,Si,15,1454.546,38.14128684
附件4,Si,15,1455.028,38.20236503
附件4,Si,15,1455.51,38.28893851
附件4,Si,15,1455.992,38.39613969
附件4,Si,15,1456.474,38.48675686
附件4,Si,15,1456.957,38.59467775
附件4,Si,15,1457.439,38.71666196
附件4,Si,15,1457.921,38.81247209
附件4,Si,15,1458.403,38.90729517
附件4,Si,15,1458.885,38.93350703
附件4,Si,15,1459.367,39.0010316
附件4,Si,15,1459.849,39.030598
附件4,Si,15,1460.331,39.08088978
附件4,Si,15,1460.813,39.1372492
附件4,Si,15,1461.296,39.16750652
附件4,Si,15,1461.778,39.22568755
附件4,Si,15,1462.26,39.2709867
附件4,Si,15,1462.742,39.32545057
附件4,Si,15,1463.224,39.39141044
附件4,Si,15,1463.706,39.46193525
附件4,Si,15,1464.188,39.50583864
附件4,Si,15,1464.67,39.57721788
附件4,Si,15,1465.153,39.63607336
附件4,Si,15,1465.635,39.72456269
附件4,Si,15,1466.117,39.78039771
附件4,Si,15,1466.599,39.85568522
附件4,Si,15,1467.081,39.88635079
附件4,Si,15,1467.563,39.92796325
附件4,Si,15,1468.045,39.97911671
附件4,Si,15,1468.527,40.02201699
附件4,Si,15,1469.01,40.09021489
附件4,Si,15,1469.492,40.13430586
附件4,Si,15,1469.974,40.17384726
附件4,Si,15,1470.456,40.20684115
附件4,Si,15,1470.938,40.25340286
附件4,Si,15,1471.42,40.31079903
附件4,Si,15,1471.902,40.39505332
附件4,Si,15,1472.384,40.45882951
附件4,Si,15,1472.866,40.52916373
附件4,Si,15,1473.349,40.58354914
附件4,Si,15,1473.831,40.64557219
附件4,Si,15,1474.313,40.72885466
附件4,Si,15,1474.795,40.75788746
附件4,Si,15,1475.277,40.83123266
附件4,Si,15,1475.759,40.86914
附件4,Si,15,1476.241,40.89117539
附件4,Si,15,1476.723,40.93393232
附件4,Si,15,1477.206,40.96933535
附件4,Si,15,1477.688,41.00214841
附件4,Si,15,1478.17,41.05616634
附件4,Si,15,1478.652,41.06791986
附件4,Si,15,1479.134,41.1117432
附件4,Si,15,1479.616,41.15622445
附件4,Si,15,1480.098,41.18930802
附件4,Si,15,1480.58,41.23155704
附件4,Si,15,1481.062,41.26688932
附件4,Si,15,1481.544,41.31121865
附件4,Si,15,1482.027,41.32869443
附件4,Si,15,1482.509,41.37501937
附件4,Si,15,1482.991,41.41103845
附件4,Si,15,1483.473,41.45824868
附件4,Si,15,1483.955,41.5112136
附件4,Si,15,1484.437,41.53168003
附件4,Si,15,1484.919,41.57844178
附件4,Si,15,1485.401,41.60923765
附件4,Si,15,1485.884,41.63802972
附件4,Si,15,1486.366,41.70679681
附件4,Si,15,1486.848,41.73713478
附件4,Si,15,1487.33,41.79420726
附件4,Si,15,1487.812,41.81507214
附件4,Si,15,1488.294,41.85608103
附件4,Si,15,1488.776,41.8825521
附件4,Si,15,1489.258,41.93783143
附件4,Si,15,1489.74,41.9801698
附件4,Si,15,1490.223,41.98222992
附件4,Si,15,1490.705,42.02218506
附件4,Si,15,1491.187,42.05940487
附件4,Si,15,1491.669,42.07151329
附件4,Si,15,1492.151,42.11233263
附件4,Si,15,1492.633,42.12618282
附件4,Si,15,1493.115,42.15806788
附件4,Si,15,1493.597,42.19624155
附件4,Si,15,1494.08,42.20850765
附件4,Si,15,1494.562,42.24383445
附件4,Si,15,1495.044,42.26261873
附件4,Si,15,1495.526,42.28551561
附件4,Si,15,1496.008,42.33816147
附件4,Si,15,1496.49,42.35503689
附件4,Si,15,1496.972,42.37582493
附件4,Si,15,1497.454,42.38321256
附件4,Si,15,1497.937,42.40060596
附件4,Si,15,1498.419,42.42062415
附件4,Si,15,1498.901,42.42964515
附件4,Si,15,1499.383,42.47038763
附件4,Si,15,1499.865,42.47932711
附件4,Si,15,1500.347,42.50129754
附件4,Si,15,1500.829,42.51059152
附件4,Si,15,1501.311,42.54803372
附件4,Si,15,1501.793,42.57769871
附件4,Si,15,1502.276,42.59099934
附件4,Si,15,1502.758,42.62280886
附件4,Si,15,1503.24,42.62116837
附件4,Si,15,1503.722,42.65244211
附件4,Si,15,1504.204,42.6616865
附件4,Si,15,1504.686,42.70317617
附件4,Si,15,1505.168,42.72174609
附件4,Si,15,1505.65,42.72676204
附件4,Si,15,1506.133,42.76338535
附件4,Si,15,1506.615,42.79904833
附件4,Si,15,1507.097,42.77727387
附件4,Si,15,1507.579,42.81162662
附件4,Si,15,1508.061,42.79905222
附件4,Si,15,1508.543,42.80461909
附件4,Si,15,1509.025,42.8279741
附件4,Si,15,1509.507,42.83010362
附件4,Si,15,1509.99,42.83196439
附件4,Si,15,1510.471,42.85722891
附件4,Si,15,1510.954,42.86317958
附件4,Si,15,1511.436,42.88221945
附件4,Si,15,1511.918,42.87435621
附件4,Si,15,1512.4,42.89815233
附件4,Si,15,1512.882,42.90665378
附件4,Si,15,1513.364,42.91055066
附件4,Si,15,1513.846,42.91426807
附件4,Si,15,1514.328,42.94177452
附件4,Si,15,1514.811,42.95570969
附件4,Si,15,1515.293,42.96999017
